assembly_accession	start	end	orientation
GCF_002214045.1	1937337	1938886	-
GCF_002214045.1	2523066	2524615	-
GCF_002214045.1	2757389	2758938	-
GCF_000513655.1	263878	265435	+
GCF_000513655.1	1816731	1818288	-
GCF_000513655.1	1970648	1972205	-
GCF_000513655.1	2556377	2557934	-
GCF_000513655.1	2790700	2792257	-
GCF_002213645.1	263878	265427	+
GCF_002213645.1	1782321	1783870	-
GCF_002213645.1	1936238	1937787	-
GCF_002213645.1	2521967	2523516	-
GCF_002213645.1	2756290	2757839	-
GCF_000513675.1	263878	265435	+
GCF_000513675.1	1782313	1783870	-
GCF_000513675.1	1936230	1937787	-
GCF_000513675.1	2521959	2523516	-
GCF_000513675.1	2756282	2757839	-
GCF_002213665.1	263878	265427	+
GCF_002213665.1	1783441	1784990	-
GCF_002213665.1	1937358	1938907	-
GCF_002213665.1	2523087	2524636	-
GCF_002213665.1	2757410	2758959	-
GCF_002213905.1	263878	265427	+
GCF_002213905.1	1783441	1784990	-
GCF_002213905.1	1937358	1938907	-
GCF_002213905.1	2523087	2524636	-
GCF_002213905.1	2757410	2758959	-
GCF_002213745.1	237452	239009	+
GCF_002213745.1	1759872	1761429	-
GCF_002213745.1	1865794	1867355	-
GCF_002213745.1	2453489	2455046	-
GCF_002213745.1	2688701	2690258	-
GCF_002213765.1	237425	238982	+
GCF_002213765.1	1759845	1761402	-
GCF_002213765.1	1865767	1867328	-
GCF_002213765.1	2453462	2455019	-
GCF_002213765.1	2688674	2690231	-
GCF_002213785.1	237452	239009	+
GCF_002213785.1	1761996	1763553	-
GCF_002213785.1	1867918	1869479	-
GCF_002213785.1	2455613	2457170	-
GCF_002213785.1	2690825	2692382	-
GCF_000318055.1	242733	244282	+
GCF_000318055.1	248752	250301	+
GCF_000318055.1	1727185	1728734	-
GCF_000318055.1	1831862	1833411	-
GCF_000318055.1	2394407	2395956	-
GCF_000318055.1	2624686	2626235	-
GCF_009648655.1	191	1740	+
GCF_009648655.1	1502424	1503973	-
GCF_009648655.1	1508443	1509992	-
GCF_009648655.1	2034221	2035770	+
GCF_009648655.1	2266986	2268535	+
GCF_009648655.1	2837838	2839387	+
GCF_000582845.1	231942	233491	+
GCF_000582845.1	237964	239513	+
GCF_000582845.1	1748434	1749983	-
GCF_000582845.1	1852407	1853956	-
GCF_000582845.1	2401485	2403034	-
GCF_000582845.1	2635379	2636928	-
GCF_000613085.1	240089	241638	+
GCF_000613085.1	1756468	1758017	-
GCF_000613085.1	1860450	1861999	-
GCF_000613085.1	2445203	2446752	-
GCF_000613085.1	2679573	2681122	-
GCF_000568475.1	515760	517309	-
GCF_000568475.1	619733	621282	-
GCF_000568475.1	1169304	1170853	-
GCF_000568475.1	1403402	1404951	-
GCF_000568475.1	1907557	1909106	+
GCF_000568475.1	1913579	1915128	+
GCF_000568935.1	1136929	1138478	-
GCF_000568935.1	1241607	1243156	-
GCF_000568935.1	1840304	1841853	-
GCF_000568935.1	2070637	2072186	-
GCF_000568935.1	2593722	2595271	+
GCF_000568935.1	2599740	2601289	+
