assembly_accession	start	end	orientation
GCF_003641285.1	4216834	4218375	-
GCF_003641285.1	4260429	4261966	-
GCF_003641285.1	4430852	4432393	-
GCF_003641285.1	4531411	4532952	-
GCF_003864055.1	492220	493773	+
GCF_003864055.1	1229343	1230896	+
GCF_003864055.1	3645732	3647285	-
GCF_003864055.1	4414084	4415637	-
GCF_003864055.1	4457106	4458659	-
GCF_003864055.1	4604477	4606030	-
GCF_003864055.1	4701500	4703053	-
GCF_005576575.1	487114	488655	+
GCF_005576575.1	1228215	1229756	+
GCF_005576575.1	3556888	3558429	-
GCF_005576575.1	4280085	4281626	-
GCF_005576575.1	4323688	4325229	-
GCF_005576575.1	4462159	4463700	-
GCF_005576575.1	4562718	4564259	-
GCF_003325335.1	468350	469901	+
GCF_003325335.1	1189300	1190851	+
GCF_003325335.1	3631139	3632692	-
GCF_003325335.1	4399425	4400976	-
GCF_003325335.1	4442441	4443992	-
GCF_003325335.1	4604497	4606048	-
GCF_003325335.1	4702243	4703794	-
GCF_000742815.1	285135	286676	+
GCF_000742815.1	3477849	3479390	-
GCF_000742815.1	3994207	3995748	+
GCF_000742815.1	4089295	4090838	+
GCF_000742815.1	4244671	4246212	+
GCF_000742815.1	4287428	4288969	+
GCF_016454285.1	16083	17624	+
GCF_016454285.1	111167	112708	+
GCF_016454285.1	266378	267919	+
GCF_016454285.1	309135	310676	+
GCF_016454285.1	1020491	1022032	+
GCF_016454285.1	3547759	3549300	-
GCF_016454285.1	4252643	4254184	-
GCF_008124445.1	366213	367764	-
GCF_008124445.1	1080711	1082264	-
GCF_008124445.1	1123147	1124700	-
GCF_008124445.1	1266938	1268491	-
GCF_008124445.1	1365121	1366674	-
GCF_008124445.1	1872650	1874203	+
GCF_008124445.1	2620187	2621738	+
GCF_016454405.1	113253	114794	-
GCF_016454405.1	820763	822304	-
GCF_016454405.1	863199	864740	-
GCF_016454405.1	1006990	1008531	-
GCF_016454405.1	1105173	1106714	-
GCF_016454405.1	1612691	1614232	+
GCF_016454405.1	2360243	2361784	+
GCF_001535315.2	524634	526175	+
GCF_001535315.2	1248971	1250512	+
GCF_001535315.2	3720742	3722283	-
GCF_001535315.2	4489093	4490634	-
GCF_001535315.2	4532115	4533656	-
GCF_001535315.2	4679488	4681030	-
GCF_001535315.2	4776512	4778053	-
GCF_002741905.1	492221	493762	+
GCF_002741905.1	1324070	1325611	+
GCF_002741905.1	3697595	3699135	-
GCF_002741905.1	4465941	4467482	-
GCF_002741905.1	4508963	4510504	-
GCF_002741905.1	4656334	4657875	-
GCF_002741905.1	4753357	4754898	-
GCF_003031855.1	524282	525823	+
GCF_003031855.1	1282618	1284159	+
GCF_003031855.1	3706731	3708272	-
GCF_003031855.1	4495496	4497037	-
GCF_003031855.1	4538518	4540059	-
GCF_003031855.1	4685893	4687434	-
GCF_003031855.1	4782917	4784458	-
GCF_003031875.1	491835	493376	+
GCF_003031875.1	1228961	1230502	+
GCF_003031875.1	3660885	3662426	-
GCF_003031875.1	4429239	4430780	-
GCF_003031875.1	4472261	4473802	-
GCF_003031875.1	4619633	4621174	-
GCF_003031875.1	4716657	4718198	-
GCF_003710185.1	524636	526177	+
GCF_003710185.1	1248975	1250516	+
GCF_003710185.1	3720748	3722289	-
GCF_003710185.1	4489095	4490636	-
GCF_003710185.1	4532117	4533658	-
GCF_003710185.1	4679492	4681034	-
GCF_003710185.1	4776517	4778058	-
GCF_002209205.2	686971	688510	+
GCF_002209205.2	3292772	3294313	-
GCF_002209205.2	4015882	4017423	-
GCF_002209205.2	4534697	4536238	+
GCF_002209205.2	4629034	4630575	+
GCF_002209205.2	4809718	4811259	+
GCF_002209205.2	4852726	4854266	+
GCF_004768645.1	296392	297933	+
GCF_004768645.1	2659428	2660969	-
GCF_004768645.1	3378549	3380090	-
GCF_004768645.1	3894744	3896285	+
GCF_004768645.1	3989078	3990619	+
GCF_004768645.1	4139736	4141277	+
GCF_004768645.1	4182826	4184367	+
GCF_016454325.1	463789	465330	+
GCF_016454325.1	1215187	1216728	+
GCF_016454325.1	3743949	3745490	-
GCF_016454325.1	4492298	4493839	-
GCF_016454325.1	4535391	4536932	-
GCF_016454325.1	4686052	4687593	-
GCF_016454325.1	4780386	4781927	-
GCF_003324835.1	452608	454159	+
GCF_003324835.1	1218894	1220447	+
GCF_003324835.1	3654952	3656505	-
GCF_003324835.1	4386972	4388525	-
GCF_003324835.1	4430570	4432121	-
GCF_003324835.1	4576528	4578079	-
GCF_003324835.1	4672281	4673832	-
GCF_003324855.1	453889	455440	+
GCF_003324855.1	1227922	1229475	+
GCF_003324855.1	3592904	3594455	-
GCF_003324855.1	4309191	4310744	-
GCF_003324855.1	4352790	4354341	-
GCF_003324855.1	4529555	4531108	-
GCF_003324855.1	4625311	4626862	-
GCF_004328765.1	487429	488970	+
GCF_004328765.1	1251053	1252594	+
GCF_004328765.1	3610787	3612328	-
GCF_004328765.1	4328410	4329951	-
GCF_004328765.1	4372007	4373548	-
GCF_004328765.1	4548768	4550309	-
GCF_004328765.1	4644522	4646063	-
GCF_003994575.1	452066	453607	+
GCF_003994575.1	1237535	1239076	+
GCF_003994575.1	3601643	3603184	-
GCF_003994575.1	4308711	4310252	-
GCF_003994575.1	4350948	4352489	-
GCF_003994575.1	4496239	4497779	-
GCF_003994575.1	4592846	4594387	-
GCF_014524585.1	468055	469608	+
GCF_014524585.1	1192250	1193801	+
GCF_014524585.1	3660079	3661630	-
GCF_014524585.1	4370431	4371981	-
GCF_014524585.1	4413281	4414831	-
GCF_014524585.1	4599299	4600850	-
GCF_014524585.1	4694246	4695797	-
GCF_014524605.1	468057	469610	+
GCF_014524605.1	1192253	1193804	+
GCF_014524605.1	3660095	3661646	-
GCF_014524605.1	4371516	4373067	-
GCF_014524605.1	4414371	4415921	-
GCF_014524605.1	4600389	4601940	-
GCF_014524605.1	4695335	4696886	-
GCF_002234775.1	48517	50058	+
GCF_002234775.1	797441	798982	+
GCF_002234775.1	3164997	3166538	-
GCF_002234775.1	3901674	3903215	-
GCF_002234775.1	3943713	3945254	-
GCF_002234775.1	4129447	4130988	-
GCF_002234775.1	4224419	4225960	-
GCF_007833775.1	2224901	2226452	-
GCF_007833775.1	2961452	2963003	-
GCF_007833775.1	3003489	3005040	-
GCF_007833775.1	3189210	3190761	-
GCF_007833775.1	3284181	3285732	-
GCF_007833775.1	3812476	3814027	+
GCF_007833775.1	4561485	4563036	+
GCF_000612325.1	294195	295746	+
GCF_000612325.1	2711326	2712879	-
GCF_000612325.1	3445143	3446696	-
GCF_000612325.1	3963558	3965111	+
GCF_000612325.1	4057971	4059521	+
GCF_000612325.1	4216498	4218049	+
GCF_000612325.1	4259952	4261503	+
GCF_000750215.1	295185	296726	+
GCF_000750215.1	2712030	2713571	-
GCF_000750215.1	3478052	3479593	-
GCF_000750215.1	3995895	3997403	+
GCF_000750215.1	4090197	4091738	+
GCF_000750215.1	4248720	4250261	+
GCF_000750215.1	4291968	4293509	+
GCF_000750295.1	292351	293892	+
GCF_000750295.1	2739070	2740611	-
GCF_000750295.1	3438870	3440411	-
GCF_000750295.1	3955966	3957507	+
GCF_000750295.1	4050381	4051922	+
GCF_000750295.1	4208898	4210439	+
GCF_000750295.1	4252349	4253890	+
GCF_000750335.1	294191	295732	+
GCF_000750335.1	2711384	2712925	-
GCF_000750335.1	3477560	3479101	-
GCF_000750335.1	3995960	3997501	+
GCF_000750335.1	4090372	4091913	+
GCF_000750335.1	4248894	4250435	+
GCF_000750335.1	4292348	4293889	+
GCF_000750375.1	294188	295741	+
GCF_000750375.1	2702811	2704364	-
GCF_000750375.1	3468982	3470535	-
GCF_000750375.1	3987386	3988939	+
GCF_000750375.1	4081794	4083345	+
GCF_000750375.1	4240319	4241870	+
GCF_000750375.1	4283772	4285323	+
GCF_000750395.2	294191	295732	+
GCF_000750395.2	2711491	2713032	-
GCF_000750395.2	3445534	3447075	-
GCF_000750395.2	3963935	3965476	+
GCF_000750395.2	4058345	4059886	+
GCF_000750395.2	4216789	4218330	+
GCF_000750395.2	4260245	4261786	+
GCF_000750415.2	294191	295744	+
GCF_000750415.2	2711478	2713031	-
GCF_000750415.2	3445521	3447074	-
GCF_000750415.2	3963931	3965484	+
GCF_000750415.2	4058344	4059895	+
GCF_000750415.2	4216788	4218339	+
GCF_000750415.2	4260244	4261797	+
GCF_000750435.1	293894	295435	+
GCF_000750435.1	2710910	2712451	-
GCF_000750435.1	3444910	3446451	-
GCF_000750435.1	3963279	3964820	+
GCF_000750435.1	4057684	4059225	+
GCF_000750435.1	4216206	4217747	+
GCF_000750435.1	4259660	4261201	+
GCF_000750455.1	293894	295435	+
GCF_000750455.1	2710727	2712268	-
GCF_000750455.1	3444730	3446271	-
GCF_000750455.1	3963087	3964628	+
GCF_000750455.1	4057608	4059149	+
GCF_000750455.1	4216161	4217702	+
GCF_000750455.1	4259615	4261156	+
GCF_000750475.1	294191	295732	+
GCF_000750475.1	2711453	2712994	-
GCF_000750475.1	3445454	3446995	-
GCF_000750475.1	3963642	3965183	+
GCF_000750475.1	4058020	4059561	+
GCF_000750475.1	4216523	4218064	+
GCF_000750475.1	4259959	4261500	+
GCF_000750495.1	2710473	2712014	-
GCF_000750495.1	3444446	3445987	-
GCF_000750495.1	3962837	3964373	+
GCF_000750495.1	4057053	4058594	+
GCF_000750495.1	4215557	4217098	+
GCF_000750495.1	4258667	4260208	+
GCF_000754375.1	1015791	1017332	-
GCF_000754375.1	1749202	1750743	-
GCF_000754375.1	2267596	2269137	+
GCF_000754375.1	2362167	2363708	+
GCF_000754375.1	2520690	2522231	+
GCF_000754375.1	2564146	2565687	+
GCF_000754375.1	3277489	3279030	+
GCF_001185215.1	294426	295967	+
GCF_001185215.1	2711144	2712684	-
GCF_001185215.1	3444975	3446516	-
GCF_001185215.1	3963328	3964868	+
GCF_001185215.1	4057730	4059271	+
GCF_001185215.1	4216248	4217787	+
GCF_001185215.1	4259695	4261236	+
GCF_001185245.1	294422	295963	+
GCF_001185245.1	2711022	2712562	-
GCF_001185245.1	3444829	3446370	-
GCF_001185245.1	3962815	3964355	+
GCF_001185245.1	4057216	4058757	+
GCF_001185245.1	4215729	4217268	+
GCF_001185245.1	4259177	4260718	+
GCF_001305235.1	465987	467538	+
GCF_001305235.1	1438878	1440429	-
GCF_001305235.1	3631711	3633264	-
GCF_001305235.1	4331657	4333208	-
GCF_001305235.1	4375111	4376662	-
GCF_001305235.1	4533638	4535189	-
GCF_001305235.1	4628051	4629604	-
GCF_001484025.1	294191	295744	+
GCF_001484025.1	2708350	2709903	-
GCF_001484025.1	3442512	3444065	-
GCF_001484025.1	3960959	3962510	+
GCF_001484025.1	4055369	4056920	+
GCF_001484025.1	4213884	4215435	+
GCF_001484025.1	4257340	4258891	+
GCF_001647045.1	294191	295742	+
GCF_001647045.1	2711695	2713248	-
GCF_001647045.1	3445877	3447430	-
GCF_001647045.1	3964290	3965843	+
GCF_001647045.1	4058703	4060254	+
GCF_001647045.1	4217147	4218698	+
GCF_001647045.1	4260602	4262155	+
GCF_001973275.2	466055	467596	+
GCF_001973275.2	1200200	1201741	+
GCF_001973275.2	3617207	3618748	-
GCF_001973275.2	4330387	4331928	-
GCF_001973275.2	4373843	4375384	-
GCF_001973275.2	4532368	4533909	-
GCF_001973275.2	4626778	4628319	-
GCF_002128365.1	466055	467596	+
GCF_002128365.1	1200197	1201738	+
GCF_002128365.1	3617489	3619030	-
GCF_002128365.1	4330666	4332207	-
GCF_002128365.1	4374122	4375663	-
GCF_002128365.1	4532647	4534188	-
GCF_002128365.1	4627056	4628597	-
GCF_002128385.1	466056	467609	+
GCF_002128385.1	1199961	1201514	+
GCF_002128385.1	3617152	3618705	-
GCF_002128385.1	4330331	4331882	-
GCF_002128385.1	4373787	4375338	-
GCF_002128385.1	4532315	4533866	-
GCF_002128385.1	4626707	4628260	-
GCF_002220345.1	466170	467721	+
GCF_002220345.1	1166106	1167657	+
GCF_002220345.1	3624183	3625734	-
GCF_002220345.1	4337436	4338987	-
GCF_002220345.1	4380890	4382441	-
GCF_002220345.1	4539417	4540968	-
GCF_002220345.1	4633828	4635381	-
GCF_002760915.1	350527	352068	-
GCF_002760915.1	868928	870469	+
GCF_002760915.1	963338	964879	+
GCF_002760915.1	1121861	1123402	+
GCF_002760915.1	1165317	1166858	+
GCF_002760915.1	1878457	1879998	+
GCF_002760915.1	4294471	4296012	-
GCF_002760935.1	2254783	2256324	-
GCF_002760935.1	2967949	2969490	-
GCF_002760935.1	3011393	3012934	-
GCF_002760935.1	3169918	3171459	-
GCF_002760935.1	3264328	3265869	-
GCF_002760935.1	3782728	3784269	+
GCF_002760935.1	4516875	4518416	+
GCF_002760955.1	1406863	1408402	-
GCF_002760955.1	2116726	2118267	-
GCF_002760955.1	2160175	2161716	-
GCF_002760955.1	2318692	2320233	-
GCF_002760955.1	2413105	2414646	-
GCF_002760955.1	2931498	2933039	+
GCF_002760955.1	3631336	3632877	+
GCF_002760975.1	141127	142668	-
GCF_002760975.1	235533	237074	-
GCF_002760975.1	759548	761089	+
GCF_002760975.1	1493704	1495245	+
GCF_002760975.1	3913463	3915004	-
GCF_002760975.1	4625320	4626861	-
GCF_002760975.1	4668776	4670317	-
GCF_002760995.1	101532	103073	-
GCF_002760995.1	619914	621455	+
GCF_002760995.1	714323	715864	+
GCF_002760995.1	878490	880031	+
GCF_002760995.1	921945	923486	+
GCF_002760995.1	1635105	1636646	+
GCF_002760995.1	4052284	4053825	-
GCF_002761015.1	18900	20439	+
GCF_002761015.1	2491811	2493352	-
GCF_002761015.1	3191334	3192875	-
GCF_002761015.1	3708947	3710488	+
GCF_002761015.1	3803359	3804900	+
GCF_002761015.1	3961886	3963427	+
GCF_002761015.1	4005343	4006884	+
GCF_002761035.1	67269	68810	+
GCF_002761035.1	767557	769098	+
GCF_002761035.1	3240438	3241977	-
GCF_002761035.1	3955088	3956629	-
GCF_002761035.1	3998545	4000086	-
GCF_002761035.1	4157071	4158612	-
GCF_002761035.1	4252715	4254256	-
GCF_002761055.1	1113643	1115184	-
GCF_002761055.1	1848382	1849923	-
GCF_002761055.1	2421911	2423452	+
GCF_002761055.1	2517834	2519375	+
GCF_002761055.1	2673509	2675050	+
GCF_002761055.1	2717050	2718591	+
GCF_002761055.1	3468275	3469816	+
GCF_002761075.1	1603390	1604931	-
GCF_002761075.1	2337470	2339011	-
GCF_002761075.1	2855867	2857408	+
GCF_002761075.1	3014230	3015771	+
GCF_002761075.1	3057685	3059226	+
GCF_002761075.1	3152093	3153634	+
GCF_002761075.1	3865422	3866963	+
GCF_002761095.1	1254416	1255957	-
GCF_002761095.1	1967598	1969139	-
GCF_002761095.1	2011054	2012595	-
GCF_002761095.1	2169493	2171034	-
GCF_002761095.1	2263902	2265443	-
GCF_002761095.1	2782298	2783839	+
GCF_002761095.1	3516482	3518023	+
GCF_002761115.1	335588	337129	-
GCF_002761115.1	853767	855306	+
GCF_002761115.1	897116	898655	+
GCF_002761115.1	991528	993067	+
GCF_002761115.1	1149879	1151420	+
GCF_002761115.1	1863181	1864720	+
GCF_002761115.1	4263584	4265125	-
GCF_002761135.1	634616	636157	-
GCF_002761135.1	1347715	1349256	-
GCF_002761135.1	1391169	1392710	-
GCF_002761135.1	1549692	1551233	-
GCF_002761135.1	1644102	1645643	-
GCF_002761135.1	2162669	2164210	+
GCF_002761135.1	2862392	2863933	+
GCF_002761155.1	1120486	1122027	-
GCF_002761155.1	1854658	1856199	-
GCF_002761155.1	2373059	2374600	+
GCF_002761155.1	2467469	2469010	+
GCF_002761155.1	2625994	2627535	+
GCF_002761155.1	2669450	2670991	+
GCF_002761155.1	3388260	3389801	+
GCF_002763415.1	501532	503071	-
GCF_002763415.1	1214851	1216392	-
GCF_002763415.1	1258308	1259849	-
GCF_002763415.1	1416835	1418376	-
GCF_002763415.1	1511247	1512788	-
GCF_002763415.1	2028860	2030401	+
GCF_002763415.1	2728383	2729924	+
GCF_002813975.1	227752	229293	+
GCF_002813975.1	2685860	2687401	-
GCF_002813975.1	3385784	3387325	-
GCF_002813975.1	3904185	3905726	+
GCF_002813975.1	3998599	4000140	+
GCF_002813975.1	4157126	4158667	+
GCF_002813975.1	4200580	4202121	+
GCF_002813995.1	227752	229293	+
GCF_002813995.1	2685648	2687189	-
GCF_002813995.1	3385585	3387126	-
GCF_002813995.1	3903986	3905527	+
GCF_002813995.1	3998400	3999941	+
GCF_002813995.1	4156927	4158468	+
GCF_002813995.1	4200381	4201922	+
GCF_002982095.1	293811	295352	+
GCF_002982095.1	2751913	2753454	-
GCF_002982095.1	3451708	3453249	-
GCF_002982095.1	3970109	3971650	+
GCF_002982095.1	4064517	4066058	+
GCF_002982095.1	4223044	4224585	+
GCF_002982095.1	4266498	4268039	+
GCF_003031995.1	465700	467241	+
GCF_003031995.1	1199207	1200748	+
GCF_003031995.1	3616301	3617842	-
GCF_003031995.1	4329427	4330968	-
GCF_003031995.1	4372883	4374424	-
GCF_003031995.1	4531408	4532949	-
GCF_003031995.1	4625817	4627358	-
GCF_003032035.1	465702	467243	+
GCF_003032035.1	1165627	1167168	+
GCF_003032035.1	3623721	3625262	-
GCF_003032035.1	4336879	4338420	-
GCF_003032035.1	4380333	4381874	-
GCF_003032035.1	4538861	4540402	-
GCF_003032035.1	4633274	4634815	-
GCF_003184325.1	294574	296113	+
GCF_003184325.1	2735602	2737143	-
GCF_003184325.1	3435257	3436798	-
GCF_003184325.1	3953637	3955178	+
GCF_003184325.1	4048050	4049591	+
GCF_003184325.1	4206578	4208119	+
GCF_003184325.1	4250037	4251578	+
GCF_003429365.1	466056	467597	+
GCF_003429365.1	1197004	1198545	+
GCF_003429365.1	3645710	3647251	-
GCF_003429365.1	4358852	4360393	-
GCF_003429365.1	4402306	4403847	-
GCF_003429365.1	4560839	4562380	-
GCF_003429365.1	4655253	4656794	-
GCF_003691385.1	466102	467643	+
GCF_003691385.1	1200264	1201805	+
GCF_003691385.1	3614431	3615972	-
GCF_003691385.1	4327609	4329150	-
GCF_003691385.1	4371065	4372606	-
GCF_003691385.1	4529580	4531120	-
GCF_003691385.1	4623989	4625529	-
GCF_003710165.1	466033	467574	+
GCF_003710165.1	1165681	1167222	+
GCF_003710165.1	3606711	3608250	-
GCF_003710165.1	4320126	4321667	-
GCF_003710165.1	4363585	4365126	-
GCF_003710165.1	4522113	4523654	-
GCF_003710165.1	4616526	4618067	-
GCF_005889955.1	466394	467947	+
GCF_005889955.1	1200591	1202144	+
GCF_005889955.1	3618381	3619934	-
GCF_005889955.1	4331580	4333131	-
GCF_005889955.1	4375035	4376586	-
GCF_005889955.1	4533560	4535111	-
GCF_005889955.1	4627968	4629521	-
GCF_005889975.1	466056	467597	+
GCF_005889975.1	1199790	1201331	+
GCF_005889975.1	3617591	3619132	-
GCF_005889975.1	4330771	4332312	-
GCF_005889975.1	4374227	4375768	-
GCF_005889975.1	4532752	4534293	-
GCF_005889975.1	4627162	4628703	-
GCF_006517055.1	466167	467708	+
GCF_006517055.1	1166101	1167642	+
GCF_006517055.1	3624198	3625739	-
GCF_006517055.1	4331360	4332901	-
GCF_006517055.1	4374817	4376358	-
GCF_006517055.1	4533344	4534885	-
GCF_006517055.1	4627757	4629298	-
GCF_008313815.1	466055	467606	+
GCF_008313815.1	1165871	1167422	+
GCF_008313815.1	3624015	3625566	-
GCF_008313815.1	4336835	4338386	-
GCF_008313815.1	4380292	4381843	-
GCF_008313815.1	4538819	4540370	-
GCF_008313815.1	4633232	4634783	-
GCF_008369645.1	466053	467604	+
GCF_008369645.1	1166007	1167560	+
GCF_008369645.1	3624858	3626409	-
GCF_008369645.1	4331980	4333531	-
GCF_008369645.1	4375434	4376985	-
GCF_008369645.1	4533961	4535512	-
GCF_008369645.1	4628373	4629926	-
GCF_009664795.1	465752	467291	+
GCF_009664795.1	1201035	1202576	+
GCF_009664795.1	3653985	3655526	-
GCF_009664795.1	4357872	4359411	-
GCF_009664795.1	4400885	4402426	-
GCF_009664795.1	4556895	4558436	-
GCF_009664795.1	4651298	4652837	-
GCF_009664895.1	465225	466766	+
GCF_009664895.1	1171084	1172625	+
GCF_009664895.1	3590330	3591871	-
GCF_009664895.1	4297555	4299096	-
GCF_009664895.1	4340570	4342111	-
GCF_009664895.1	4495450	4496989	-
GCF_009664895.1	4589859	4591398	-
GCF_009884355.1	227746	229287	+
GCF_009884355.1	2685761	2687302	-
GCF_009884355.1	3385678	3387219	-
GCF_009884355.1	3904067	3905608	+
GCF_009884355.1	3998480	4000021	+
GCF_009884355.1	4157004	4158545	+
GCF_009884355.1	4200458	4201999	+
GCF_012049805.1	465924	467465	+
GCF_012049805.1	1165855	1167396	+
GCF_012049805.1	3623638	3625179	-
GCF_012049805.1	4330800	4332341	-
GCF_012049805.1	4374257	4375798	-
GCF_012049805.1	4532784	4534325	-
GCF_012049805.1	4627197	4628738	-
GCF_012050205.1	466056	467597	+
GCF_012050205.1	1165988	1167529	+
GCF_012050205.1	3623895	3625436	-
GCF_012050205.1	4331057	4332598	-
GCF_012050205.1	4374514	4376055	-
GCF_012050205.1	4533041	4534582	-
GCF_012050205.1	4627454	4628995	-
GCF_012050385.1	465983	467524	+
GCF_012050385.1	1165913	1167454	+
GCF_012050385.1	3623826	3625367	-
GCF_012050385.1	4330687	4332228	-
GCF_012050385.1	4374144	4375685	-
GCF_012050385.1	4532671	4534212	-
GCF_012050385.1	4627084	4628625	-
GCF_012050525.1	465825	467366	+
GCF_012050525.1	1165759	1167300	+
GCF_012050525.1	3623534	3625075	-
GCF_012050525.1	4330400	4331941	-
GCF_012050525.1	4373857	4375398	-
GCF_012050525.1	4532384	4533925	-
GCF_012050525.1	4626797	4628338	-
GCF_012050745.1	465957	467498	+
GCF_012050745.1	1173119	1174660	+
GCF_012050745.1	3687853	3689394	-
GCF_012050745.1	4389874	4391415	-
GCF_012050745.1	4433331	4434872	-
GCF_012050745.1	4591858	4593399	-
GCF_012050745.1	4686271	4687812	-
GCF_012050905.1	465722	467263	+
GCF_012050905.1	1165660	1167201	+
GCF_012050905.1	3623681	3625222	-
GCF_012050905.1	4330841	4332382	-
GCF_012050905.1	4374294	4375829	-
GCF_012050905.1	4532815	4534356	-
GCF_012050905.1	4627228	4628769	-
GCF_015074885.1	466056	467597	+
GCF_015074885.1	1201289	1202830	+
GCF_015074885.1	3657142	3658683	-
GCF_015074885.1	4364407	4365948	-
GCF_015074885.1	4407864	4409405	-
GCF_015074885.1	4566391	4567932	-
GCF_015074885.1	4660804	4662345	-
GCF_015240635.1	294427	295968	+
GCF_015240635.1	2752525	2754066	-
GCF_015240635.1	3452320	3453861	-
GCF_015240635.1	3970721	3972262	+
GCF_015240635.1	4065134	4066675	+
GCF_015240635.1	4223661	4225202	+
GCF_015240635.1	4267118	4268659	+
GCF_015240855.1	294568	296107	+
GCF_015240855.1	2781013	2782554	-
GCF_015240855.1	3517007	3518548	-
GCF_015240855.1	4034126	4035667	+
GCF_015240855.1	4128536	4130077	+
GCF_015240855.1	4287062	4288603	+
GCF_015240855.1	4330518	4332059	+
GCF_015240995.1	294569	296108	+
GCF_015240995.1	2768141	2769682	-
GCF_015240995.1	3504139	3505680	-
GCF_015240995.1	4021423	4022964	+
GCF_015240995.1	4115832	4117373	+
GCF_015240995.1	4274357	4275898	+
GCF_015240995.1	4317815	4319356	+
GCF_015241115.1	294427	295968	+
GCF_015241115.1	2752340	2753881	-
GCF_015241115.1	3452280	3453821	-
GCF_015241115.1	3970681	3972222	+
GCF_015241115.1	4065094	4066635	+
GCF_015241115.1	4223621	4225162	+
GCF_015241115.1	4267078	4268619	+
GCF_008727635.1	168041	169582	-
GCF_008727635.1	1028420	1029960	-
GCF_008727635.1	1544237	1545778	+
GCF_008727635.1	1642697	1644238	+
GCF_008727635.1	1805093	1806634	+
GCF_008727635.1	1848115	1849656	+
GCF_008727635.1	2669002	2670543	+
GCF_008727615.1	918858	920399	-
GCF_008727615.1	1657359	1658900	-
GCF_008727615.1	2172571	2174112	+
GCF_008727615.1	2266820	2268361	+
GCF_008727615.1	2447661	2449202	+
GCF_008727615.1	2489885	2491426	+
GCF_008727615.1	3196373	3197914	+
GCF_002234515.1	389589	391130	+
GCF_002234515.1	2843962	2845503	-
GCF_002234515.1	3619427	3620968	-
GCF_002234515.1	3662447	3663986	-
GCF_002234515.1	3806867	3808408	-
GCF_002234515.1	3905537	3907078	-
GCF_002234515.1	4411351	4412890	+
GCF_003710205.1	448817	450356	+
GCF_003710205.1	1189389	1190930	+
GCF_003710205.1	3591130	3592671	-
GCF_003710205.1	4366594	4368135	-
GCF_003710205.1	4409614	4411155	-
GCF_003710205.1	4554036	4555577	-
GCF_003710205.1	4652670	4654211	-
GCF_002952975.1	511442	512995	+
GCF_002952975.1	1265855	1267408	+
GCF_002952975.1	3728150	3729703	-
GCF_002952975.1	4528220	4529773	-
GCF_002952975.1	4571233	4572784	-
GCF_002952975.1	4722825	4724376	-
GCF_002952975.1	4821365	4822918	-
GCF_004354325.1	477470	479023	+
GCF_004354325.1	1231881	1233434	+
GCF_004354325.1	3694782	3696335	-
GCF_004354325.1	4473388	4474941	-
GCF_004354325.1	4516399	4517952	-
GCF_004354325.1	4667993	4669544	-
GCF_004354325.1	4766532	4768085	-
GCF_009667765.1	477471	479012	+
GCF_009667765.1	1273269	1274810	+
GCF_009667765.1	3735748	3737289	-
GCF_009667765.1	4514488	4516029	-
GCF_009667765.1	4557499	4559040	-
GCF_009667765.1	4709094	4710635	-
GCF_009667765.1	4807636	4809177	-
GCF_009667835.1	480623	482164	+
GCF_009667835.1	1234759	1236300	+
GCF_009667835.1	3697297	3698838	-
GCF_009667835.1	4476037	4477578	-
GCF_009667835.1	4519048	4520589	-
GCF_009667835.1	4670643	4672184	-
GCF_009667835.1	4769185	4770726	-
GCF_013376955.1	461424	462977	+
GCF_013376955.1	1215830	1217383	+
GCF_013376955.1	3678583	3680136	-
GCF_013376955.1	4457327	4458880	-
GCF_013376955.1	4500335	4501888	-
GCF_013376955.1	4651929	4653480	-
GCF_013376955.1	4750471	4752024	-
GCF_016454165.1	501256	502797	+
GCF_016454165.1	1223593	1225132	+
GCF_016454165.1	3710797	3712338	-
GCF_016454165.1	4452111	4453652	-
GCF_016454165.1	4495028	4496569	-
GCF_016454165.1	4648493	4650034	-
GCF_016454165.1	4746542	4748083	-
GCF_000007545.1	287470	289011	+
GCF_000007545.1	2691222	2692764	-
GCF_000007545.1	3407558	3409099	-
GCF_000007545.1	3541971	3543512	-
GCF_000007545.1	3584187	3585728	-
GCF_000007545.1	3733019	3734560	-
GCF_000007545.1	4242142	4243683	+
GCF_901457615.1	451702	453244	+
GCF_901457615.1	1015416	1016957	+
GCF_901457615.1	3449014	3450556	-
GCF_901457615.1	4426154	4427695	-
GCF_901457615.1	4468369	4469911	-
GCF_901457615.1	4602944	4604485	-
GCF_901457615.1	4781413	4782954	-
GCF_901457625.1	451702	453244	+
GCF_901457625.1	1015416	1016957	+
GCF_901457625.1	3447121	3448663	-
GCF_901457625.1	4424261	4425802	-
GCF_901457625.1	4466476	4468018	-
GCF_901457625.1	4601051	4602592	-
GCF_901457625.1	4779520	4781061	-
GCF_004194605.3	544566	546119	+
GCF_004194605.3	1281061	1282614	+
GCF_004194605.3	3776935	3778488	-
GCF_004194605.3	4540896	4542447	-
GCF_004194605.3	4583915	4585466	-
GCF_004194605.3	4737704	4739255	-
GCF_004194605.3	4834024	4835577	-
GCF_014394985.2	105211	106752	+
GCF_014394985.2	148232	149773	+
GCF_014394985.2	1006294	1007835	+
GCF_014394985.2	3423732	3425273	-
GCF_014394985.2	4285486	4287027	-
GCF_014394985.2	4847559	4849100	+
GCF_014394985.2	4943880	4945421	+
GCF_014805785.2	105211	106752	+
