assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_015291865.1	PRJNA224116	SAMN10838850			na		492670	492670	Bacillus velezensis	strain=DTU001		latest	Complete Genome	Major	Full	2020/11/09	ASM1529186v1	Technical University of Denmark	GCA_015291865.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/291/865/GCF_015291865.1_ASM1529186v1	./data/refseq/bacteria/GCF_015291865.1/GCF_015291865.1_ASM1529186v1_assembly_stats.txt
GCF_015732475.1	PRJNA224116	SAMN16207084			na		492670	492670	Bacillus velezensis	strain=FIO1408		latest	Complete Genome	Major	Full	2020/12/03	ASM1573247v1	First Institute of Oceanography, Ministry of Natural Resources (MNR)	GCA_015732475.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/732/475/GCF_015732475.1_ASM1573247v1	./data/refseq/bacteria/GCF_015732475.1/GCF_015732475.1_ASM1573247v1_assembly_stats.txt
GCF_016065635.1	PRJNA224116	SAMN17016246			na		492670	492670	Bacillus velezensis	strain=LBUM1082		latest	Complete Genome	Major	Full	2020/12/15	ASM1606563v1	Universite de Moncton	GCA_016065635.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/065/635/GCF_016065635.1_ASM1606563v1	./data/refseq/bacteria/GCF_016065635.1/GCF_016065635.1_ASM1606563v1_assembly_stats.txt
GCF_016415725.1	PRJNA224116	SAMN17016245			na		492670	492670	Bacillus velezensis	strain=LBUM279		latest	Complete Genome	Major	Full	2020/12/15	ASM1641572v1	Universite de Moncton	GCA_016415725.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/415/725/GCF_016415725.1_ASM1641572v1	./data/refseq/bacteria/GCF_016415725.1/GCF_016415725.1_ASM1641572v1_assembly_stats.txt
GCF_016766595.1	PRJNA224116	SAMN17306585			na		492670	492670	Bacillus velezensis	strain=GUMT319		latest	Complete Genome	Major	Full	2021/01/28	ASM1676659v1	Guizhou University	GCA_016766595.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/766/595/GCF_016766595.1_ASM1676659v1	./data/refseq/bacteria/GCF_016766595.1/GCF_016766595.1_ASM1676659v1_assembly_stats.txt
GCF_016801735.1	PRJNA224116	SAMN16560522			na		492670	492670	Bacillus velezensis	strain=WSM-1		latest	Complete Genome	Major	Full	2021/02/02	ASM1680173v1	CHINESE ACADEMY OF SCIENCES	GCA_016801735.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/801/735/GCF_016801735.1_ASM1680173v1	./data/refseq/bacteria/GCF_016801735.1/GCF_016801735.1_ASM1680173v1_assembly_stats.txt
GCF_016834435.1	PRJNA224116	SAMN17620320			na		492670	492670	Bacillus velezensis	strain=GUAL210		latest	Complete Genome	Major	Full	2021/02/08	ASM1683443v1	Guizhou University	GCA_016834435.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/834/435/GCF_016834435.1_ASM1683443v1	./data/refseq/bacteria/GCF_016834435.1/GCF_016834435.1_ASM1683443v1_assembly_stats.txt
GCF_016859395.1	PRJNA224116	SAMN13317266			na		492670	492670	Bacillus velezensis	strain=PEBA20		latest	Complete Genome	Major	Full	2021/02/10	ASM1685939v1	Shandong Agricultural University	GCA_016859395.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/859/395/GCF_016859395.1_ASM1685939v1	./data/refseq/bacteria/GCF_016859395.1/GCF_016859395.1_ASM1685939v1_assembly_stats.txt
GCF_016888865.1	PRJNA224116	SAMN17734755			na		492670	492670	Bacillus velezensis	strain=TB918		latest	Complete Genome	Major	Full	2021/02/15	ASM1688886v1	Tianjin Academy of Agricultural Sciences	GCA_016888865.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/888/865/GCF_016888865.1_ASM1688886v1	./data/refseq/bacteria/GCF_016888865.1/GCF_016888865.1_ASM1688886v1_assembly_stats.txt
GCF_016904925.1	PRJNA224116	SAMN17825431			na		492670	492670	Bacillus velezensis	strain=Sam8H1		latest	Complete Genome	Major	Full	2021/02/17	ASM1690492v1	Lund University	GCA_016904925.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/904/925/GCF_016904925.1_ASM1690492v1	./data/refseq/bacteria/GCF_016904925.1/GCF_016904925.1_ASM1690492v1_assembly_stats.txt
GCF_017347625.1	PRJNA224116	SAMD00282796			na		492670	492670	Bacillus velezensis	strain=AD-3		latest	Complete Genome	Major	Full	2021/03/04	ASM1734762v1	NODAI Culture Collection Center, Tokyo University of Agriculture	GCA_017347625.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/347/625/GCF_017347625.1_ASM1734762v1	./data/refseq/bacteria/GCF_017347625.1/GCF_017347625.1_ASM1734762v1_assembly_stats.txt
GCF_017742975.1	PRJNA224116	SAMN18354725			na		492670	492670	Bacillus velezensis	strain=AD8		latest	Complete Genome	Major	Full	2021/04/04	ASM1774297v1	Sichuan Academy of Agricultural Sciences	GCA_017742975.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/742/975/GCF_017742975.1_ASM1774297v1	./data/refseq/bacteria/GCF_017742975.1/GCF_017742975.1_ASM1774297v1_assembly_stats.txt
GCF_017948225.1	PRJNA224116	SAMN18629023			na		492670	492670	Bacillus velezensis	strain=VY03		latest	Complete Genome	Major	Full	2021/04/14	ASM1794822v1	Institute of Microbiology and Biotechnology, Vietnam National University, Hanoi	GCA_017948225.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/948/225/GCF_017948225.1_ASM1794822v1	./data/refseq/bacteria/GCF_017948225.1/GCF_017948225.1_ASM1794822v1_assembly_stats.txt
GCF_018223705.1	PRJNA224116	SAMN18838141			na		492670	492670	Bacillus velezensis	strain=Y816		latest	Complete Genome	Major	Full	2021/05/02	ASM1822370v1	Chinese Academy of Sciences	GCA_018223705.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/223/705/GCF_018223705.1_ASM1822370v1	./data/refseq/bacteria/GCF_018223705.1/GCF_018223705.1_ASM1822370v1_assembly_stats.txt
GCF_018398955.1	PRJNA224116	SAMN19104545			na		492670	492670	Bacillus velezensis	strain=VTX9		latest	Chromosome	Major	Full	2021/05/19	ASM1839895v1	Institute of Biotechnology	GCA_018398955.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/398/955/GCF_018398955.1_ASM1839895v1	./data/refseq/bacteria/GCF_018398955.1/GCF_018398955.1_ASM1839895v1_assembly_stats.txt
GCF_018406485.1	PRJNA224116	SAMD00293740			na		492670	492670	Bacillus velezensis	strain=KOF112		latest	Chromosome	Major	Full	2021/04/28	ASM1840648v1	University of Yamanashi	GCA_018406485.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/406/485/GCF_018406485.1_ASM1840648v1	./data/refseq/bacteria/GCF_018406485.1/GCF_018406485.1_ASM1840648v1_assembly_stats.txt
GCF_018415955.1	PRJNA224116	SAMN19104549			na		492670	492670	Bacillus velezensis	strain=VTX20		latest	Complete Genome	Major	Full	2021/05/20	ASM1841595v1	Institute of Biotechnology, Vietnam Academy of Science and Technology (VAST)	GCA_018415955.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/415/955/GCF_018415955.1_ASM1841595v1	./data/refseq/bacteria/GCF_018415955.1/GCF_018415955.1_ASM1841595v1_assembly_stats.txt
GCF_000283695.1	PRJNA224116	SAMEA2272738			na		1114958	492670	Bacillus velezensis CAU B946	strain=CAU B946		latest	Complete Genome	Major	Full	2012/01/09	ASM28369v1	Center for Biotechnology, Bielefeld University	GCA_000283695.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/283/695/GCF_000283695.1_ASM28369v1	./data/refseq/bacteria/GCF_000283695.1/GCF_000283695.1_ASM28369v1_assembly_stats.txt
GCF_000341875.1	PRJNA224116	SAMEA2272633			na		1150475	492670	Bacillus velezensis UCMB5036	strain=UCMB5036		latest	Complete Genome	Major	Full	2013/02/21	ASM34187v1	HGEN	GCA_000341875.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/341/875/GCF_000341875.1_ASM34187v1	./data/refseq/bacteria/GCF_000341875.1/GCF_000341875.1_ASM34187v1_assembly_stats.txt
GCF_000455585.1	PRJNA224116	SAMEA2272338			na		1150476	492670	Bacillus velezensis UCMB5113	strain=UCMB5113		latest	Complete Genome	Major	Full	2013/08/09	ucmb5113v1	HGEN	GCA_000455585.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/455/585/GCF_000455585.1_ucmb5113v1	./data/refseq/bacteria/GCF_000455585.1/GCF_000455585.1_ucmb5113v1_assembly_stats.txt
GCF_000284395.1	PRJNA224116	SAMEA2272044			na		1155777	492670	Bacillus velezensis YAU B9601-Y2	strain=YAU B9601-Y2		latest	Complete Genome	Major	Full	2012/03/15	ASM28439v1	Center for Biotechnology, Bielefeld University	GCA_000284395.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/284/395/GCF_000284395.1_ASM28439v1	./data/refseq/bacteria/GCF_000284395.1/GCF_000284395.1_ASM28439v1_assembly_stats.txt
GCF_000319475.1	PRJNA224116	SAMN02603673			na		1225788	492670	Bacillus velezensis AS43.3	strain=AS43.3		latest	Complete Genome	Major	Full	2012/12/12	ASM31947v1	NCAUR-ARS-USDA	GCA_000319475.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/319/475/GCF_000319475.1_ASM31947v1	./data/refseq/bacteria/GCF_000319475.1/GCF_000319475.1_ASM31947v1_assembly_stats.txt
GCF_000455565.1	PRJNA224116	SAMEA2272562			na		1338518	492670	Bacillus velezensis UCMB5033	strain=UCMB-5033		latest	Complete Genome	Major	Full	2013/08/09	ucmb5033v1	HGEN	GCA_000455565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/455/565/GCF_000455565.1_ucmb5033v1	./data/refseq/bacteria/GCF_000455565.1/GCF_000455565.1_ucmb5033v1_assembly_stats.txt
GCF_000493375.1	PRJNA224116	SAMEA2272154			na		1385727	492670	Bacillus velezensis NAU-B3	strain=NAU-B3		latest	Complete Genome	Major	Full	2013/10/03	BAPNAU_WGS	CeBiTec	GCA_000493375.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/493/375/GCF_000493375.1_BAPNAU_WGS	./data/refseq/bacteria/GCF_000493375.1/GCF_000493375.1_BAPNAU_WGS_assembly_stats.txt
GCF_000583065.1	PRJNA224116	SAMN02650943			na		1449088	492670	Bacillus velezensis TrigoCor1448	strain=TrigoCor1448		latest	Complete Genome	Major	Full	2014/02/28	ASM58306v1	Novozymes	GCA_000583065.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/583/065/GCF_000583065.1_ASM58306v1	./data/refseq/bacteria/GCF_000583065.1/GCF_000583065.1_ASM58306v1_assembly_stats.txt
GCF_000973585.1	PRJNA224116	SAMN03492032			na		1458206	492670	Bacillus velezensis NJN-6	strain=NJN-6		latest	Complete Genome	Major	Full	2015/04/20	ASM97358v1	Nanjing Agricultural University	GCA_000973585.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/973/585/GCF_000973585.1_ASM97358v1	./data/refseq/bacteria/GCF_000973585.1/GCF_000973585.1_ASM97358v1_assembly_stats.txt
